case,activity,resource,timestamp,Org,Project,Task,Role
4800,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/09/12 14:35:28.000,organizational unit 65468,project 147556,task 160695,BUDGET OWNER
4800,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/14 14:11:34.000,organizational unit 65468,project 147556,task 160695,SUPERVISOR
4800,Request Payment,SYSTEM,2018/09/18 08:50:22.000,organizational unit 65468,project 147556,task 160695,UNDEFINED
4800,Payment Handled,SYSTEM,2018/09/20 17:31:17.000,organizational unit 65468,project 147556,task 160695,UNDEFINED
422,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/06/21 10:14:57.000,organizational unit 65458,project 147582,UNKNOWN,EMPLOYEE
422,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/06/21 10:16:31.000,organizational unit 65458,project 147582,UNKNOWN,SUPERVISOR
422,Request For Payment REJECTED by MISSING,STAFF MEMBER,2017/06/22 13:45:11.000,organizational unit 65458,project 147582,UNKNOWN,MISSING
422,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/06/22 14:04:59.000,organizational unit 65458,project 147582,UNKNOWN,EMPLOYEE
422,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/06/22 14:06:23.000,organizational unit 65458,project 147582,UNKNOWN,SUPERVISOR
422,Request Payment,SYSTEM,2017/06/23 11:48:03.000,organizational unit 65458,project 147582,UNKNOWN,UNDEFINED
422,Payment Handled,SYSTEM,2017/06/26 17:31:14.000,organizational unit 65458,project 147582,UNKNOWN,UNDEFINED
3117,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/09 14:28:47.000,organizational unit 65455,project 147556,UNKNOWN,EMPLOYEE
3117,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/05/09 14:28:57.000,organizational unit 65455,project 147556,UNKNOWN,ADMINISTRATION
3117,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/05/13 11:48:56.000,organizational unit 65455,project 147556,UNKNOWN,EMPLOYEE
3117,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/13 13:43:08.000,organizational unit 65455,project 147556,UNKNOWN,EMPLOYEE
3117,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/05/13 13:43:17.000,organizational unit 65455,project 147556,UNKNOWN,ADMINISTRATION
3117,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/05/16 10:48:32.000,organizational unit 65455,project 147556,UNKNOWN,SUPERVISOR
3117,Request Payment,SYSTEM,2018/05/17 07:55:15.000,organizational unit 65455,project 147556,UNKNOWN,UNDEFINED
3117,Payment Handled,SYSTEM,2018/05/24 17:31:08.000,organizational unit 65455,project 147556,UNKNOWN,UNDEFINED
449,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/06/28 16:43:17.000,organizational unit 65458,project 148645,UNKNOWN,EMPLOYEE
449,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/06/28 16:43:25.000,organizational unit 65458,project 148645,UNKNOWN,SUPERVISOR
449,Request Payment,SYSTEM,2017/07/06 15:54:13.000,organizational unit 65458,project 148645,UNKNOWN,UNDEFINED
449,Payment Handled,SYSTEM,2017/07/10 17:31:09.000,organizational unit 65458,project 148645,UNKNOWN,UNDEFINED
2639,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/04/05 16:58:40.000,organizational unit 65486,project 154071,UNKNOWN,EMPLOYEE
2639,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/04/05 17:10:45.000,organizational unit 65486,project 154071,UNKNOWN,ADMINISTRATION
2639,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/04/06 09:42:19.000,organizational unit 65486,project 154071,UNKNOWN,BUDGET OWNER
2639,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/04/10 09:02:55.000,organizational unit 65486,project 154071,UNKNOWN,SUPERVISOR
2639,Request Payment,SYSTEM,2018/04/10 10:06:00.000,organizational unit 65486,project 154071,UNKNOWN,UNDEFINED
2639,Payment Handled,SYSTEM,2018/04/12 17:31:12.000,organizational unit 65486,project 154071,UNKNOWN,UNDEFINED
4959,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/18 16:03:43.000,organizational unit 65477,project 151278,UNKNOWN,EMPLOYEE
4959,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/09/18 16:04:42.000,organizational unit 65477,project 151278,UNKNOWN,ADMINISTRATION
4959,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/20 09:26:11.000,organizational unit 65477,project 151278,UNKNOWN,SUPERVISOR
4959,Request Payment,SYSTEM,2018/09/20 11:21:27.000,organizational unit 65477,project 151278,UNKNOWN,UNDEFINED
4959,Payment Handled,SYSTEM,2018/09/24 17:31:08.000,organizational unit 65477,project 151278,UNKNOWN,UNDEFINED
4119,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/07/10 09:00:48.000,organizational unit 65463,project 503,UNKNOWN,EMPLOYEE
4119,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/07/10 10:46:07.000,organizational unit 65463,project 503,UNKNOWN,ADMINISTRATION
4119,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/07/11 14:42:07.000,organizational unit 65463,project 503,UNKNOWN,EMPLOYEE
4119,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/07/25 15:49:59.000,organizational unit 65463,project 503,UNKNOWN,EMPLOYEE
4119,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/07/25 15:51:09.000,organizational unit 65463,project 503,UNKNOWN,ADMINISTRATION
4119,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/07/27 08:54:37.000,organizational unit 65463,project 503,UNKNOWN,SUPERVISOR
4119,Request Payment,SYSTEM,2018/07/30 10:22:24.000,organizational unit 65463,project 503,UNKNOWN,UNDEFINED
4119,Payment Handled,SYSTEM,2018/08/02 17:31:28.000,organizational unit 65463,project 503,UNKNOWN,UNDEFINED
6556,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/11 16:39:52.000,organizational unit 65456,project 151278,task 48950,EMPLOYEE
6556,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/12/11 16:40:13.000,organizational unit 65456,project 151278,task 48950,ADMINISTRATION
6556,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/12/12 09:58:42.000,organizational unit 65456,project 151278,task 48950,SUPERVISOR
6556,Request Payment,SYSTEM,2018/12/18 09:33:04.000,organizational unit 65456,project 151278,task 48950,UNDEFINED
6556,Payment Handled,SYSTEM,2018/12/20 17:31:30.000,organizational unit 65456,project 151278,task 48950,UNDEFINED
6578,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/12 15:50:56.000,organizational unit 65465,project 147908,UNKNOWN,EMPLOYEE
6578,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/12/12 16:05:48.000,organizational unit 65465,project 147908,UNKNOWN,ADMINISTRATION
6578,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/12/13 14:56:12.000,organizational unit 65465,project 147908,UNKNOWN,BUDGET OWNER
6578,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/12/13 16:18:18.000,organizational unit 65465,project 147908,UNKNOWN,SUPERVISOR
6578,Request Payment,SYSTEM,2018/12/20 08:17:28.000,organizational unit 65465,project 147908,UNKNOWN,UNDEFINED
6578,Payment Handled,SYSTEM,2019/01/03 11:59:16.000,organizational unit 65465,project 147908,UNKNOWN,UNDEFINED
2424,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/23 17:20:23.000,organizational unit 65469,project 148216,UNKNOWN,EMPLOYEE
2424,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/23 17:20:30.000,organizational unit 65469,project 148216,UNKNOWN,ADMINISTRATION
2424,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/26 09:55:31.000,organizational unit 65469,project 148216,UNKNOWN,SUPERVISOR
2424,Request Payment,SYSTEM,2018/03/29 11:02:27.000,organizational unit 65469,project 148216,UNKNOWN,UNDEFINED
2424,Payment Handled,SYSTEM,2018/04/05 17:30:53.000,organizational unit 65469,project 148216,UNKNOWN,UNDEFINED
566,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/08/14 16:34:29.000,organizational unit 65463,project 149147,UNKNOWN,EMPLOYEE
566,Request For Payment APPROVED by PRE_APPROVER,STAFF MEMBER,2017/08/14 16:34:46.000,organizational unit 65463,project 149147,UNKNOWN,PRE_APPROVER
566,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/08/21 05:15:08.000,organizational unit 65463,project 149147,UNKNOWN,SUPERVISOR
566,Request Payment,SYSTEM,2017/08/24 09:33:45.000,organizational unit 65463,project 149147,UNKNOWN,UNDEFINED
566,Payment Handled,SYSTEM,2017/08/28 17:30:56.000,organizational unit 65463,project 149147,UNKNOWN,UNDEFINED
6682,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/16 22:34:16.000,organizational unit 65456,project 147908,task 165714,EMPLOYEE
6682,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/12/16 22:34:21.000,organizational unit 65456,project 147908,task 165714,ADMINISTRATION
6682,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/12/17 14:16:59.000,organizational unit 65456,project 147908,task 165714,SUPERVISOR
6682,Request Payment,SYSTEM,2018/12/18 10:23:34.000,organizational unit 65456,project 147908,task 165714,UNDEFINED
6682,Payment Handled,SYSTEM,2018/12/20 17:31:30.000,organizational unit 65456,project 147908,task 165714,UNDEFINED
3083,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/07 13:54:21.000,organizational unit 65487,project 148681,UNKNOWN,EMPLOYEE
3083,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/05/07 13:55:23.000,organizational unit 65487,project 148681,UNKNOWN,ADMINISTRATION
3083,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/05/07 14:44:41.000,organizational unit 65487,project 148681,UNKNOWN,BUDGET OWNER
3083,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/05/08 14:53:50.000,organizational unit 65487,project 148681,UNKNOWN,SUPERVISOR
3083,Request Payment,SYSTEM,2018/05/09 10:08:53.000,organizational unit 65487,project 148681,UNKNOWN,UNDEFINED
3083,Payment Handled,SYSTEM,2018/05/14 17:31:23.000,organizational unit 65487,project 148681,UNKNOWN,UNDEFINED
4579,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/08/24 13:08:04.000,organizational unit 65462,project 148052,UNKNOWN,EMPLOYEE
4579,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/08/24 13:08:08.000,organizational unit 65462,project 148052,UNKNOWN,ADMINISTRATION
4579,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/08/30 09:42:25.000,organizational unit 65462,project 148052,UNKNOWN,SUPERVISOR
4579,Request Payment,SYSTEM,2018/08/31 08:28:17.000,organizational unit 65462,project 148052,UNKNOWN,UNDEFINED
4579,Payment Handled,SYSTEM,2018/09/03 17:31:14.000,organizational unit 65462,project 148052,UNKNOWN,UNDEFINED
1432,Request For Payment SAVED by EMPLOYEE,STAFF MEMBER,2018/01/24 10:40:07.000,organizational unit 65462,UNKNOWN,UNKNOWN,EMPLOYEE
2174,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/08 10:15:22.000,organizational unit 65485,project 503,UNKNOWN,EMPLOYEE
2174,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/08 10:16:19.000,organizational unit 65485,project 503,UNKNOWN,ADMINISTRATION
2174,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/03/19 12:27:09.000,organizational unit 65485,project 503,UNKNOWN,BUDGET OWNER
2174,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/20 09:32:29.000,organizational unit 65485,project 503,UNKNOWN,SUPERVISOR
2174,Request Payment,SYSTEM,2018/03/20 09:56:54.000,organizational unit 65485,project 503,UNKNOWN,UNDEFINED
2174,Payment Handled,SYSTEM,2018/03/22 17:31:12.000,organizational unit 65485,project 503,UNKNOWN,UNDEFINED
4099,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/07/09 12:44:31.000,organizational unit 65462,project 147701,UNKNOWN,EMPLOYEE
4099,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/07/09 12:44:35.000,organizational unit 65462,project 147701,UNKNOWN,ADMINISTRATION
4099,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/07/19 13:04:01.000,organizational unit 65462,project 147701,UNKNOWN,SUPERVISOR
4099,Request Payment,SYSTEM,2018/08/02 10:09:28.000,organizational unit 65462,project 147701,UNKNOWN,UNDEFINED
4099,Payment Handled,SYSTEM,2018/08/06 17:31:07.000,organizational unit 65462,project 147701,UNKNOWN,UNDEFINED
3074,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/07 10:00:01.000,organizational unit 65462,project 147556,task 164861,EMPLOYEE
3074,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/05/07 10:05:08.000,organizational unit 65462,project 147556,task 164861,ADMINISTRATION
3074,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/05/07 11:49:42.000,organizational unit 65462,project 147556,task 164861,EMPLOYEE
3074,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/08 07:00:35.000,organizational unit 65462,project 147556,task 164861,EMPLOYEE
3074,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/05/08 07:00:50.000,organizational unit 65462,project 147556,task 164861,ADMINISTRATION
3074,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/05/08 07:54:58.000,organizational unit 65462,project 147556,task 164861,SUPERVISOR
3074,Request Payment,SYSTEM,2018/05/14 08:58:41.000,organizational unit 65462,project 147556,task 164861,UNDEFINED
3074,Payment Handled,SYSTEM,2018/05/17 17:31:35.000,organizational unit 65462,project 147556,task 164861,UNDEFINED
3397,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/31 09:31:06.000,organizational unit 65457,project 147546,task 13797,EMPLOYEE
3397,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/05/31 09:31:22.000,organizational unit 65457,project 147546,task 13797,ADMINISTRATION
3397,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/06/05 10:20:15.000,organizational unit 65457,project 147546,task 13797,BUDGET OWNER
3397,Request For Payment REJECTED by SUPERVISOR,STAFF MEMBER,2018/06/11 14:53:04.000,organizational unit 65457,project 147546,task 13797,SUPERVISOR
3397,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/06/11 19:24:37.000,organizational unit 65457,project 147546,task 13797,EMPLOYEE
3397,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/07/18 15:34:47.000,organizational unit 65457,project 147546,task 13797,EMPLOYEE
3397,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/07/18 15:37:21.000,organizational unit 65457,project 147546,task 13797,ADMINISTRATION
3397,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/08/01 13:08:18.000,organizational unit 65457,project 147546,task 13797,EMPLOYEE
3397,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/08/07 08:57:42.000,organizational unit 65457,project 147546,task 13797,EMPLOYEE
3397,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/08/07 09:00:35.000,organizational unit 65457,project 147546,task 13797,ADMINISTRATION
3397,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/08/13 12:31:41.000,organizational unit 65457,project 147546,task 13797,SUPERVISOR
3397,Request Payment,SYSTEM,2018/08/13 12:37:14.000,organizational unit 65457,project 147546,task 13797,UNDEFINED
3397,Payment Handled,SYSTEM,2018/08/16 17:31:24.000,organizational unit 65457,project 147546,task 13797,UNDEFINED
511,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/07/14 14:59:43.000,organizational unit 65458,project 503,task 4198,EMPLOYEE
511,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/08/08 15:29:17.000,organizational unit 65458,project 503,task 4198,SUPERVISOR
511,Request For Payment REJECTED by MISSING,STAFF MEMBER,2017/08/10 16:52:11.000,organizational unit 65458,project 503,task 4198,MISSING
511,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/08/10 17:04:05.000,organizational unit 65458,project 503,task 4198,EMPLOYEE
511,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/08/10 17:04:08.000,organizational unit 65458,project 503,task 4198,SUPERVISOR
511,Request For Payment REJECTED by MISSING,STAFF MEMBER,2017/08/14 16:33:32.000,organizational unit 65458,project 503,task 4198,MISSING
511,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/08/17 15:42:31.000,organizational unit 65458,project 503,task 4198,EMPLOYEE
511,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/08/17 15:42:38.000,organizational unit 65458,project 503,task 4198,SUPERVISOR
511,Request Payment,SYSTEM,2017/08/18 10:27:37.000,organizational unit 65458,project 503,task 4198,UNDEFINED
511,Payment Handled,SYSTEM,2017/08/21 17:31:15.000,organizational unit 65458,project 503,task 4198,UNDEFINED
3132,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/11 13:26:23.000,organizational unit 65463,project 147556,task 8440,EMPLOYEE
3132,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/05/11 13:26:54.000,organizational unit 65463,project 147556,task 8440,ADMINISTRATION
3132,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/05/14 09:32:15.000,organizational unit 65463,project 147556,task 8440,SUPERVISOR
3132,Request Payment,SYSTEM,2018/05/14 10:00:32.000,organizational unit 65463,project 147556,task 8440,UNDEFINED
3132,Payment Handled,SYSTEM,2018/05/17 17:31:35.000,organizational unit 65463,project 147556,task 8440,UNDEFINED
1480,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/01/26 13:42:00.000,organizational unit 65454,project 147556,task 156737,EMPLOYEE
1480,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/01/26 13:42:25.000,organizational unit 65454,project 147556,task 156737,ADMINISTRATION
1480,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/01/29 11:42:55.000,organizational unit 65454,project 147556,task 156737,SUPERVISOR
1480,Request Payment,SYSTEM,2018/01/30 13:06:51.000,organizational unit 65454,project 147556,task 156737,UNDEFINED
1480,Payment Handled,SYSTEM,2018/02/01 17:31:18.000,organizational unit 65454,project 147556,task 156737,UNDEFINED
1576,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/01/31 13:20:29.000,organizational unit 65461,project 503,task 33323,EMPLOYEE
1576,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/01/31 13:20:43.000,organizational unit 65461,project 503,task 33323,ADMINISTRATION
1576,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/02/01 10:27:08.000,organizational unit 65461,project 503,task 33323,SUPERVISOR
1576,Request Payment,SYSTEM,2018/02/02 13:05:01.000,organizational unit 65461,project 503,task 33323,UNDEFINED
1576,Payment Handled,SYSTEM,2018/02/05 17:31:03.000,organizational unit 65461,project 503,task 33323,UNDEFINED
6174,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/11/26 10:58:17.000,organizational unit 65454,project 147546,UNKNOWN,EMPLOYEE
6174,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/11/26 10:58:19.000,organizational unit 65454,project 147546,UNKNOWN,ADMINISTRATION
6174,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/11/27 11:10:46.000,organizational unit 65454,project 147546,UNKNOWN,EMPLOYEE
6174,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/11/27 11:13:01.000,organizational unit 65454,project 147546,UNKNOWN,EMPLOYEE
6174,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/11/27 11:13:07.000,organizational unit 65454,project 147546,UNKNOWN,ADMINISTRATION
6174,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/11/27 11:16:02.000,organizational unit 65454,project 147546,UNKNOWN,SUPERVISOR
6174,Request Payment,SYSTEM,2018/11/29 15:16:09.000,organizational unit 65454,project 147546,UNKNOWN,UNDEFINED
6174,Payment Handled,SYSTEM,2018/12/03 17:31:24.000,organizational unit 65454,project 147546,UNKNOWN,UNDEFINED
